clean,created_at,extended_tweet.full_text,id,text
do not want this guy to go man 😞,Sun Mar 21 18:47:08 +0000 2021,,1373707766880215047,Don’t want this guy to go man 😞
I am so sorry 😞,Sun Mar 21 18:47:12 +0000 2021,,1373707783833587722,@lockwoodx3 I’m so sorry 😞
Disappointed is an understatement 😞,Sun Mar 21 18:47:20 +0000 2021,,1373707816775643141,Disappointed is an understatement 😞
"Up to date success No UNC's 😞           …",Sun Mar 21 18:47:20 +0000 2021,,1373707817253756937,"RT @Bluntcuts: Up to date success
No UNC's 😞

@JuicedGroup @ProphetsGroup @JeeshmojiFNF 
@balkobot @VeloxBots 
@purplapps 
@VillainProxies…"
I am still thinking of making one 😞 .,Sun Mar 21 18:47:20 +0000 2021,,1373707819065638912,@silvygguk im still thinking of making one 😞 .
Sigh 😞 why  💔,Sun Mar 21 18:47:33 +0000 2021,,1373707871087628294,Sigh 😞 why @ManUtd 💔
what a missed opportunity for a mini game 😞 ,Sun Mar 21 18:47:34 +0000 2021,,1373707874313076740,RT @fenhosk: what a missed opportunity for a mini game 😞 https://t.co/rta9VNgvts
it is like rations 😞,Sun Mar 21 18:47:38 +0000 2021,,1373707893434892293,@TheSilencer170 It’s like rations 😞
Should have been at Villa park tonight with  . 😞,Sun Mar 21 18:47:46 +0000 2021,,1373707924195971077,Should have been at Villa park tonight with @flynnie_10 . 😞
I love to play with my nipple. But they are soo sensitive 😞 Maybeee lick them ? 😈  Full video ⬇️⬇️⬇️ ,Sun Mar 21 18:47:48 +0000 2021,,1373707936061591554,"RT @TwinkyRiki: I love to play with my nipple. But they are soo sensitive 😞 Maybeee lick them ? 😈

Full video
⬇️⬇️⬇️
https://t.co/p2TFeZ1cN…"
After the week Rangers Football Club has had he chooses this language?  and  were immaculate today in their show of respect and then you get this clown? I am sickened 😞,Sun Mar 21 18:47:51 +0000 2021,"After the week Rangers Football Club has had he chooses this language? @RangersFC and @CelticFC were immaculate today in their show of respect and then you get this clown? I'm sickened 😞",1373707945888858112,After the week Rangers Football Club has had he chooses this language? @RangersFC and @CelticFC were immaculate tod… https://t.co/YZQ0P3HC8x
I wanted to go get fair food today 😞,Sun Mar 21 18:47:51 +0000 2021,,1373707948002664448,I wanted to go get fair food today 😞
when i come back I will have to work hard to be seen 😞,Sun Mar 21 18:47:53 +0000 2021,,1373707954361274372,when i come back i’ll have to work hard to be seen 😞
lord knows I would give anything to get you back 😞 this life shit hard without you man,Sun Mar 21 18:47:56 +0000 2021,,1373707967896330240,lord knows I’d give anything to get you back 😞 this life shit hard without you man
"Omg same with me starting FFXV around april last year, playing that while waiting for maghrib to come. That was one of the (few) happiest moments in 2020 😞",Sun Mar 21 18:47:56 +0000 2021,"@fffy29 Omg same with me starting FFXV around april last year, playing that while waiting for maghrib to come. That was one of the (few) happiest moments in 2020 😞",1373707968030535681,"@fffy29 Omg same with me starting FFXV around april last year, playing that while waiting for maghrib to come. That… https://t.co/QWlSDtjQYs"
IG I should coz she is been telling me how mean I am 😞,Sun Mar 21 18:48:02 +0000 2021,,1373707993557000195,@pinksfureva IG I should coz she’s been telling me how mean I am 😞
Very sad 😞 🤔 did you give it a look over for anything cool?,Sun Mar 21 18:48:04 +0000 2021,,1373708000691621890,@TheReremouse Very sad 😞 🤔 did you give it a look over for anything cool?
And the Colombian military murdered 6402 innocent civilians and passed them as guerrillas between the years 2002 - 2008.   I can not accept there is nothing to do though; while also thinking ‘gtfo’ like you did.  I clearly do not have the answers 😞,Sun Mar 21 18:48:09 +0000 2021,"@r3c1d1v1st @THEDOOMCANNON And the Colombian military murdered 6402 innocent civilians and passed them as guerrillas between the years 2002 - 2008. 

I can’t accept there’s nothing to do though; while also thinking ‘gtfo’ like you did.

I clearly don’t have the answers 😞",1373708022938279945,@r3c1d1v1st @THEDOOMCANNON And the Colombian military murdered 6402 innocent civilians and passed them as guerrilla… https://t.co/vylLqCBOrF
Sorry 😞,Sun Mar 21 18:48:11 +0000 2021,,1373708030710325251,@its_lisle Sorry 😞
Is it okay 2 tell me which artist did it this time? I do not want to support them 😞,Sun Mar 21 18:48:13 +0000 2021,,1373708037635067907,"@emmaouev2 Is it okay 2 tell me which artist did it this time? I don't wanna support them 😞"
that is why I have never done one 😞,Sun Mar 21 18:48:19 +0000 2021,,1373708065694973959,@ehthraa thats why ive never done one 😞
Yeah that is sad and makes it harder for people to trust and want to help others in the future. 😞,Sun Mar 21 18:48:19 +0000 2021,,1373708065946664965,@mistressc1 Yeah that is sad and makes it harder for people to trust and want to help others in the future. 😞
"Whose using your bro! I will hunt them down , how dare they! I do not want you being sad 😞",Sun Mar 21 18:48:22 +0000 2021,,1373708078885969921,"@earthclown88 Whose using your bro! I’ll hunt them down , how dare they! I don’t want you being sad 😞"
I want to be hot and rich 😞,Sun Mar 21 18:48:23 +0000 2021,,1373708080538656769,I want to be hot and rich 😞
"Well played #LCFC, deserved the win, though still gutted 😞 #itsonlyagame",Sun Mar 21 18:48:25 +0000 2021,,1373708089476616195,"Well played #LCFC, deserved the win, though still gutted 😞 #itsonlyagame"
Not a kid. Especially when 12 year old Tamir was a man.,Sun Mar 21 18:48:26 +0000 2021,,1373708095424233486,RT @HardBristle: Not a kid. Especially when 12 year old Tamir was a man.
Still gutted I accidentally ordered Charlottes not Lady Christl 🥔 😞 ,Sun Mar 21 18:48:37 +0000 2021,,1373708138705223685,@HeadGardenerLC Still gutted I accidentally ordered Charlottes not Lady Christl 🥔 😞 https://t.co/rWWnzQ9L4v
I am truly terrible 😞,Sun Mar 21 18:48:41 +0000 2021,,1373708157638356999,"@eulogaeic I'm truly terrible 😞"
what a nightmare 😞,Sun Mar 21 18:48:41 +0000 2021,,1373708158556909569,what a nightmare 😞
but you said my tweet was funny 😞 ,Sun Mar 21 18:48:45 +0000 2021,,1373708171496325122,but you said my tweet was funny 😞 https://t.co/bm74lycOf1
"Yeen wife waking you up on a Sunday morning What nerve, it is a weekend! 😞 #nsfw ",Sun Mar 21 18:48:46 +0000 2021,,1373708176206467081,"RT @SnapshotsTami: Yeen wife waking you up on a Sunday morning
What nerve, it's a weekend! 😞
#nsfw https://t.co/9skj20KbKp"
"If you say he can not be alone with your kids that means he is super close to you... he should not even have privileges of seeing your kids or you period, he does not deserve that!!   Speak up sis find strength, he is probably done this to others close to you. You would be surprised 😞",Sun Mar 21 18:48:50 +0000 2021,"@KhuzwayoManiza @Hlehle_Lupindo If you say he can’t be alone with your kids that means he’s super close to you... he shouldn’t even have privileges of seeing your kids or you period, he doesn’t deserve that!! 

Speak up sis find strength, he’s probably done this to others close to you. You would be surprised 😞",1373708195605135364,@KhuzwayoManiza @Hlehle_Lupindo If you say he can’t be alone with your kids that means he’s super close to you... h… https://t.co/iyB2acYUUX
I want 😞,Sun Mar 21 18:48:51 +0000 2021,,1373708200416006151,RT @_sheDT: I want 😞
Already have no alcohol!  Cheese... I am from the Cheese State. 😞   🧀,Sun Mar 21 18:48:56 +0000 2021,,1373708220829724683,"@GetRichWithMe91 Already have no alcohol!

Cheese... I’m from the Cheese State. 😞 

🧀"
#refund still have not received any answer to my request for refund of my flight #disappointed. Working all year in healthcare fighting #COVID19 #notime to keep calling and mailing! Want my refund #now,Sun Mar 21 18:48:56 +0000 2021,@tapairportugal #refund still haven’t received any answer to my request for refund of my flight #disappointed. Working all year in healthcare fighting #COVID19 #notime to keep calling and mailing! Want my refund #now,1373708220779356166,@tapairportugal #refund still haven’t received any answer to my request for refund of my flight #disappointed. Work… https://t.co/8IcOWw37qN
Just as bad or even worse 😞,Sun Mar 21 18:48:57 +0000 2021,,1373708222637432839,@_Sowellsista_ Just as bad or even worse 😞
I am SO SAD 😞,Sun Mar 21 18:49:02 +0000 2021,,1373708244032573442,@neozmaid IM SO SAD 😞
can you tag this as niko do not look next time 😞,Sun Mar 21 18:49:04 +0000 2021,,1373708252207276032,@SPARKXIIII can u tag this as niko dont look next time 😞
Sorry for my inactivity 😞  Snoopy was naughty.    You vote how long snoppy will stay locked after more than 2 months of…,Sun Mar 21 18:49:04 +0000 2021,,1373708253796917254,"RT @little_snoppy: Sorry for my inactivity 😞 
Snoopy was naughty.  

You vote how long snoppy will stay locked after more than 2 months of…"
leave her bro right now,Sun Mar 21 18:49:05 +0000 2021,,1373708255558524935,leave her bro right now
So sad 😞,Sun Mar 21 18:49:05 +0000 2021,,1373708256154161162,@AviadZafrirWWE So sad 😞
"Sadly, no 😞",Sun Mar 21 18:49:15 +0000 2021,,1373708298906648576,"@RomanHasCome Sadly, no 😞"
My little sister bullies me for having a crush on yelena 😞,Sun Mar 21 18:49:16 +0000 2021,,1373708303197368320,My little sister bullies me for having a crush on yelena 😞
Play Gabe Vincent over Duncan and bring Struss in for Kelly gosh 😞,Sun Mar 21 18:49:21 +0000 2021,,1373708322780614663,@MiamiHEAT Play Gabe Vincent over Duncan and bring Struss in for Kelly gosh 😞
I would let her ruin me 😞 ,Sun Mar 21 18:49:21 +0000 2021,,1373708323476926473,I’d let her ruin me 😞 https://t.co/I360se5tVD
I miss making videos and blogging properly 😖 but I can lowkey barely cope with uni work with the way things are right now 😞,Sun Mar 21 18:49:22 +0000 2021,,1373708330200408070,I miss making videos and blogging properly 😖 but I can lowkey barely cope with uni work with the way things are right now 😞
sana is so amazing i love her sm 😞,Sun Mar 21 18:49:23 +0000 2021,,1373708331802501120,sana is so amazing i love her sm 😞
Got to be honest.... can not believe Ole put a weaker side out against Leicester in the quarter final of the FA cup 😞,Sun Mar 21 18:49:24 +0000 2021,,1373708338823856132,Got to be honest.... can’t believe Ole put a weaker side out against Leicester in the quarter final of the FA cup 😞
heads up i platonically flirt &amp; tease a lot so if ur uncomfortable with my sexual jokes this might be the time to unfollow 😞 do not say i did not warn you ,Sun Mar 21 18:49:25 +0000 2021,heads up i platonically flirt &amp; tease a lot so if ur uncomfortable with my sexual jokes this might be the time to unfollow 😞 don’t say i didn’t warn u https://t.co/twSWhnkmSi,1373708342128996355,heads up i platonically flirt &amp; tease a lot so if ur uncomfortable with my sexual jokes this might be the time to u… https://t.co/eCf5Q7ihFq
Ahead of her time 😞 baby girl 🕊,Sun Mar 21 18:49:26 +0000 2021,,1373708344184205317,Ahead of her time 😞 baby girl 🕊
Same 😞,Sun Mar 21 18:49:32 +0000 2021,,1373708370469908481,@heedidthat Same 😞
it is so sad 😞 the lack of empathy for all the front line people who are still working so hard 😞,Sun Mar 21 18:49:40 +0000 2021,,1373708402245865474,RT @EmmaHargreeves: @vankapro It’s so sad 😞 the lack of empathy for all the front line people who are still working so hard 😞
big loss for us women 😞,Sun Mar 21 18:49:40 +0000 2021,,1373708402606497794,big loss for us women 😞
how can i motivate you 😞,Sun Mar 21 18:49:41 +0000 2021,,1373708408336084992,@tinieduo how can i motivate u 😞
Need that 😞,Sun Mar 21 18:49:45 +0000 2021,,1373708425197195273,Need that 😞
huh glad to see I am not the only one still awake 😞,Sun Mar 21 18:49:49 +0000 2021,,1373708443245113344,huh glad to see im not the only one still awake 😞
"I dint ask him to enter politics in 2017 he promised spoke all fancy dialogues made us believe and exited , as a fan I have every right to be disappointed 😞",Sun Mar 21 18:49:50 +0000 2021,"@AadiSekaran @RajiniFollowers I dint ask him to enter politics in 2017 he promised spoke all fancy dialogues made us believe and exited , as a fan I have every right to be disappointed 😞",1373708444822204416,@AadiSekaran @RajiniFollowers I dint ask him to enter politics in 2017 he promised spoke all fancy dialogues made u… https://t.co/yKeRVCChGd
hair in the air is far from being the best 😞,Sun Mar 21 18:49:54 +0000 2021,,1373708463365296131,@dreamshw hair in the air is far from being the best 😞
The 2010 bag was the best. Vale. 😞,Sun Mar 21 18:49:55 +0000 2021,,1373708467232382982,@Fred_vBrain The 2010 bag was the best. Vale. 😞
I was fortunate enough to have traveled to Chicago and St Louis the last time they made a run. Wondering if I might be around the next time they do. I am pretty sure I was at their last tournament win in Omaha too 😞,Sun Mar 21 18:49:56 +0000 2021,@JessMagdefrau @marchmadness @RamblersMBB @BarstoolBlers I was fortunate enough to have traveled to Chicago and St Louis the last time they made a run. Wondering if I might be around the next time they do. I am pretty sure I was at their last tournament win in Omaha too 😞,1373708470235529218,@JessMagdefrau @marchmadness @RamblersMBB @BarstoolBlers I was fortunate enough to have traveled to Chicago and St… https://t.co/4iJavIy0ji
revient 😞,Sun Mar 21 18:49:57 +0000 2021,,1373708476422184962,@sxnay_ @SyzerSZN  revient 😞
All our support dear friends... 😞 This is not the true spirit of sport and this has to stop. Congratulati…,Sun Mar 21 18:50:01 +0000 2021,,1373708493463695360,"RT @FranceRugby: @WelshRugbyUnion All our support dear friends... 😞
This is not the true spirit of sport and this has to stop. Congratulati…"
A beautiful and brave poem from a beautiful and brave woman 😞 xx,Sun Mar 21 18:50:08 +0000 2021,,1373708519904526336,@whitevanwoman A beautiful and brave poem from a beautiful and brave woman 😞 xx
"UK 146,000 covid deaths !!! Indonesia 4 times the population of the UK and as densely populated and has sadly had 39447 covid deaths 😞 Vietnam more populated and more densely populated than the UK 36 covid Deaths !! THE STRATEGY IS THE KEY !!!!!",Sun Mar 21 18:50:08 +0000 2021,"UK 146,000 covid deaths !!! Indonesia 4 times the population of the UK and as densely populated and has sadly had 39447 covid deaths 😞 Vietnam more populated and more densely populated than the UK 36 covid Deaths !! THE STRATEGY IS THE KEY !!!!!",1373708520399515656,"UK 146,000 covid deaths !!! Indonesia 4 times the population of the UK and as densely populated and has sadly had 3… https://t.co/nHjfhPBhiH"
Omg I am so sorry 😞,Sun Mar 21 18:50:09 +0000 2021,,1373708526904864768,@OceanBreezePea1 Omg im so sorry 😞
If this is how Vegas is going to be I probably should not go anymore 😞,Sun Mar 21 18:50:11 +0000 2021,,1373708532353167362,If this is how Vegas is going to be I probably shouldn’t go anymore 😞
his voice is so soft 😞,Sun Mar 21 18:50:17 +0000 2021,,1373708557695254528,his voice is so soft 😞
Gyehyeon is one of the most gentle beings ever like he intimidates the HELL out of me from afar but as soon as you start tal…,Sun Mar 21 18:50:24 +0000 2021,,1373708588670144516,RT @songfiace: Gyehyeon is one of the most gentle beings ever like he intimidates the HELL out of me from afar but as soon as you start tal…
*sigh* 😞,Sun Mar 21 18:50:24 +0000 2021,,1373708590251393026,@YvainKems *sigh* 😞
RIP a bright mind 😞 I will never forget Woman at Point Zero as my first feminist book. A true masterpiece. ,Sun Mar 21 18:50:29 +0000 2021,,1373708611059380227,RIP a bright mind 😞 I will never forget Woman at Point Zero as my first feminist book. A true masterpiece. https://t.co/2oEx1PNiYr
"Asides being a very tactless manager, OGS is not lucky with trophies. I just had a feeling that we would lose the game as soon as we were drawn to possibly play Southampton in the semis. We will not win a plastic cup with him as manager. Arteta won a trophy in four months ffs! 😞",Sun Mar 21 18:50:34 +0000 2021,"Asides being a very tactless manager, OGS isn't lucky with trophies.
I just had a feeling that we'd lose the game as soon as we were drawn to possibly play Southampton in the semis.
We won't win a plastic cup with him as manager.
Arteta won a trophy in four months ffs! 😞",1373708630348996611,"Asides being a very tactless manager, OGS isn't lucky with trophies.
I just had a feeling that we'd lose the game a… https://t.co/PdcCXNEWVV"
21 year old kid? That man is old enough to buy alcohol if he is a kid then I am still a toddler,Sun Mar 21 18:50:34 +0000 2021,,1373708630822899713,RT @kuakamahao: 21 year old kid? That man is old enough to buy alcohol if he’s a kid then im still a toddler
So sad 😞 I would gladly support any business that chose to open 🥰 Wishing you every luck in the world 👍,Sun Mar 21 18:50:36 +0000 2021,,1373708638364241929,@Hayley_2021 So sad 😞 I would gladly support any business that chose to open 🥰 Wishing you every luck in the world 👍
i will miss him sm 😞,Sun Mar 21 18:50:37 +0000 2021,,1373708643359731712,i will miss him sm 😞
Ok what did I miss? I do not understand. 😞,Sun Mar 21 18:50:38 +0000 2021,,1373708649328218122,@cult_of_rezz Ok what did I miss? I dont understand. 😞
The life of Ota Benga 😞,Sun Mar 21 18:50:39 +0000 2021,,1373708652960493568,The life of Ota Benga 😞
Pirates and man utd really ruined my mood today 😞,Sun Mar 21 18:50:40 +0000 2021,,1373708657901322240,Pirates and man utd really ruined my mood today 😞
Yeah life and anxiety really suck I am sorry love please I will check in with you more if you would like :) Hmm yeah it is probably because you have time to overthink at night because I feel that 😞,Sun Mar 21 18:50:42 +0000 2021,@var_ii Yeah life and anxiety really suck I’m sorry love please I’ll check in with you more if you would like :) Hmm yeah it’s probably cause you have time to overthink at night cause I feel that 😞,1373708663056068609,@var_ii Yeah life and anxiety really suck I’m sorry love please I’ll check in with you more if you would like :) Hm… https://t.co/Fv20dsLFSK
😞 migraine is killing me,Sun Mar 21 18:50:46 +0000 2021,,1373708681737560067,😞 migraine is killing me
mehul should come back now 😞,Sun Mar 21 18:50:49 +0000 2021,,1373708692059779072,mehul should come back now 😞
Does this mean a possible suicide? 😞,Sun Mar 21 18:50:56 +0000 2021,,1373708723735162886,@SussexIncidents @andrewgardnr Does this mean a possible suicide? 😞
My son coached his jr. high boys team to win the city championships for basketball a year ago this past week. No basketball at school this year. 😞 he is watching some #MarchMadness with me now. No one else at our house cares about 🏀 basketball.,Sun Mar 21 18:50:56 +0000 2021,My son coached his jr. high boys team to win the city championships for basketball a year ago this past week. No basketball at school this year. 😞 He’s watching some #MarchMadness with me now. No one else at our house cares about 🏀 basketball.,1373708724666204160,My son coached his jr. high boys team to win the city championships for basketball a year ago this past week. No ba… https://t.co/rcgXyM4rmM
it is sad 😞 but not a surprise 🙏,Sun Mar 21 18:50:57 +0000 2021,,1373708728772399105,@KTVU It’s sad 😞 but not a surprise 🙏
That is awful 😞 So much pain and being unable to breathe must literally be hell :(,Sun Mar 21 18:51:13 +0000 2021,,1373708794669068289,@AnitaSomaniMD That is awful 😞 So much pain and being unable to breathe must literally be hell :(
I just want some good quality black leggings that will not show my asshole when I bend over in public 😞,Sun Mar 21 18:51:17 +0000 2021,,1373708810448166916,RT @heyyyalessandra: I just want some good quality black leggings that won’t show my asshole when I bend over in public 😞
I am happy food delivery drivers are getting a much needed break because of the stimulus check but I am starving 😞,Sun Mar 21 18:51:22 +0000 2021,,1373708830459056128,"I'm happy food delivery drivers are getting a much needed break because of the stimulus check but I'm starving 😞"
i want bts on my tl but not the fights on here too 😞,Sun Mar 21 18:51:26 +0000 2021,,1373708847718752260,i want bts on my tl but not the fights on here too 😞
"Am not ready... for... today's ep 😞",Sun Mar 21 18:51:26 +0000 2021,,1373708848029122561,"Am not ready... for... today's ep 😞"
Please do not be a bad belle. 😞,Sun Mar 21 18:51:28 +0000 2021,,1373708856925257728,@TheToluAdeyi Please don’t be a bad belle. 😞
Only Obama had the sauce and it was not forced. Pls issokay 😞,Sun Mar 21 18:51:29 +0000 2021,,1373708862927351814,Only Obama had the sauce and it was not forced. Pls issokay 😞
as gay ppl we should support each others pinned 😞,Sun Mar 21 18:51:31 +0000 2021,,1373708869868810241,@aIbeidous as gay ppl we should support each others pinned 😞
"Really sloppy and uninspiring performance in a FA Cup quarterfinal, Leicester have pressed and looked in total control, very disappointing 😞",Sun Mar 21 18:51:32 +0000 2021,,1373708875862573056,"Really sloppy and uninspiring performance in a FA Cup quarterfinal, Leicester have pressed and looked in total control, very disappointing 😞"
I just want to be at Haulover - naked &amp; in the sun 😞,Sun Mar 21 18:51:36 +0000 2021,,1373708892748845068,RT @yournudemom: I just wanna be at Haulover - naked &amp; in the sun 😞
"For those of you not wanting the vaccination or just uncertain of having the #OxfordAstraZeneca Today I had mine, my Moth…",Sun Mar 21 18:51:39 +0000 2021,,1373708901418418183,"RT @Aneedtopaint: For those of you not wanting the vaccination or just uncertain of having the #OxfordAstraZeneca Today I had mine, my Moth…"
Everything just feels bad 😞 of recent,Sun Mar 21 18:51:39 +0000 2021,,1373708902559256582,Everything just feels bad 😞 of recent
"Stay down!!!  Wow Bungie, such a ""stable"" game. can not believe I spent $$$ on a game that can not run subpar even on your garbage servers.  #Disappointment  #PS5Share  #Destiny2 ",Sun Mar 21 18:51:40 +0000 2021,"Stay down!!!

Wow Bungie, such a ""stable"" game. Can't believe I spent $$$ on a game that can't run subpar even on your garbage servers. 
#Disappointment
 #PS5Share
 #Destiny2 https://t.co/m97dQapiYb",1373708908045479937,"Stay down!!!

Wow Bungie, such a ""stable"" game. Can't believe I spent $$$ on a game that can't run subpar even on y… https://t.co/NCEtoe8uqx"
Dreadful 😞,Sun Mar 21 18:51:41 +0000 2021,,1373708912579518467,Dreadful 😞
DO you KNOW HOW HARD IT WAS TO FIND FICTIONAL INTPS WTF I SEARCHED FOR SO LONG top 5 fictional intps: 1. jisoo (extracurricular) 2. lord varys (got) 3. spencer reid (criminal minds) 4. L (death note) 5. bruce banner ?? (avengers)  lol idk this was hard 😞,Sun Mar 21 18:51:42 +0000 2021,"@stanseesaw DO U KNOW HOW HARD IT WAS TO FIND FICTIONAL INTPS WTF I SEARCHED FOR SO LONG
top 5 fictional intps:
1. jisoo (extracurricular)
2. lord varys (got)
3. spencer reid (criminal minds)
4. L (death note)
5. bruce banner ?? (avengers)

lol idk this was hard 😞",1373708915192569861,"@stanseesaw DO U KNOW HOW HARD IT WAS TO FIND FICTIONAL INTPS WTF I SEARCHED FOR SO LONG
top 5 fictional intps:
1.… https://t.co/ULIGfEKbCV"
Lol I only got the sushi 😞,Sun Mar 21 18:51:43 +0000 2021,,1373708921739882503,@NickisKCING Lol I only got the sushi 😞
MISSING SALUKI 😢 Female Ashar Missing From Cardigan Wales since 22/2/17  😞 Loved n Missed 💔 Facebook Page- Help Find ASHAR…,Sun Mar 21 18:51:45 +0000 2021,,1373708927288872966,"RT @molliepug2: MISSING SALUKI 😢 Female Ashar Missing From Cardigan Wales since 22/2/17  😞 Loved n Missed 💔
Facebook Page- Help Find ASHAR…"
This is me 😞,Sun Mar 21 18:51:52 +0000 2021,,1373708956665716737,This is me 😞
had to delete bc of cop/yright warning 😞 but here is what he said  he also added that both of them worked hard on this ! https:…,Sun Mar 21 18:51:52 +0000 2021,,1373708956829372416,"RT @woodzxc: had to delete bc of cop/yright warning 😞 but here's what he said 
he also added that both of them worked hard on this ! https:…"
taehyung being the happiest while seeing himself on the big screen and taking photos of himself 😞 ,Sun Mar 21 18:51:53 +0000 2021,,1373708960461512704,"RT @afterwc: taehyung being the happiest while seeing himself on the big screen and taking photos of himself 😞
https://t.co/7bX5OpOmQ7"
My taste bud is the quality control measure 😞,Sun Mar 21 18:51:57 +0000 2021,,1373708979688341507,My taste bud is the quality control measure 😞
want to skate nyc 😞,Sun Mar 21 18:52:02 +0000 2021,,1373709000152391683,Wanna skate nyc 😞
I have been off since Wednesday and had a really nice long weekend but United have now completely fucking ruined it 😞,Sun Mar 21 18:52:08 +0000 2021,,1373709026517790730,I’ve been off since Wednesday and had a really nice long weekend but United have now completely fucking ruined it 😞
#WritingCommunity I am taking bookings worldwide for remote eco creative writing workshops. I am passionate about inspir…,Sun Mar 21 18:52:10 +0000 2021,,1373709033706815488,RT @SerenaHassan4: #WritingCommunity I am taking bookings worldwide for remote eco creative writing workshops. I am passionate about inspir…
its so hard being the only normal one here 😞,Sun Mar 21 18:52:17 +0000 2021,,1373709061573775360,@88iines @olbwtm its so hard being the only normal one here 😞
i have no motivation to do the 173829 assignments i have due this week 😞,Sun Mar 21 18:52:17 +0000 2021,,1373709064199405571,i have no motivation to do the 173829 assignments i have due this week 😞
I am sorry for the torture 😞 ,Sun Mar 21 18:52:18 +0000 2021,,1373709066573213702,@stgmgay im sorry for the torture 😞 https://t.co/CJIaQq64Jm
I need a wood &amp; sum wood. 😞,Sun Mar 21 18:52:19 +0000 2021,,1373709072562814976,I need a wood &amp; sum wood. 😞
All I can think about is pivot tables and goal seeking 😞,Sun Mar 21 18:52:23 +0000 2021,,1373709086118842373,All I can think about is pivot tables and goal seeking 😞
does anyone out there think I am adorable too 😞,Sun Mar 21 18:52:25 +0000 2021,,1373709096445038592,"does anyone out there think i'm adorable too 😞"
Who do we replace him with. Can we actually break the bank for a top striker 😞,Sun Mar 21 18:52:31 +0000 2021,,1373709120541487109,@enigmangr Who do we replace him with. Can we actually break the bank for a top striker 😞
You can hear the hurt in his voice 😞 ,Sun Mar 21 18:52:36 +0000 2021,,1373709142666399746,RT @bottleofh2o: You can hear the hurt in his voice 😞 https://t.co/CYGdEQzsZW
This is heart breaking 😞 #LEIMUN,Sun Mar 21 18:52:37 +0000 2021,,1373709148345470986,This is heart breaking 😞 #LEIMUN
Same here 😞 4🤣😂,Sun Mar 21 18:52:38 +0000 2021,,1373709150757269504,@iam_Nimraa Same here 😞 4🤣😂
Only if you join me 😞,Sun Mar 21 18:52:42 +0000 2021,,1373709166930501632,@9kincognito Only if you join me 😞
"We can not afford to be unhealthy unless, we are rich 😞",Sun Mar 21 18:52:48 +0000 2021,"@Darnelouise @pleasure74 @WifeySpice90 @VoteJoe1 @PinknFlawless @alxellt0308 @Momof2in1year @marisac721 @ChrisToTheW @Limmered @SuckIt_Trump @Mdrc76Maia @DebJarvis4 @Cmm09672 @MisleaderC @LBSamuelsson @FUBARPATTY @AndBrazen @CunningSq16 @CamiLee13 @lmakowski3 We can’t afford to be unhealthy unless, we’re rich 😞",1373709194587746311,@Darnelouise @pleasure74 @WifeySpice90 @VoteJoe1 @PinknFlawless @alxellt0308 @Momof2in1year @marisac721… https://t.co/xfPxgVvPRS
Mines dead too. 😞 Now it is even easier to just root for USC to run the table.,Sun Mar 21 18:52:50 +0000 2021,,1373709199490699266,@CRB1090 Mines dead too. 😞 Now it’s even easier to just root for USC to run the table.
When we are given knowledge by relatives 😞  ज्ञान।                          असर 😆 ,Sun Mar 21 18:52:53 +0000 2021,,1373709214867099651,"RT @ManishK0701: When we are given knowledge by relatives 😞

ज्ञान।                          असर 😆 https://t.co/NFrbj7h6Vc"
Gutted 😞,Sun Mar 21 18:52:59 +0000 2021,,1373709237373825029,@pnefc Gutted 😞
Shame 😞 I was looking forward to seeing all the top women competing. In contrast to the men’s singles which feels more like a 500 event.,Sun Mar 21 18:52:59 +0000 2021,@christophclarey Shame 😞 I was looking forward to seeing all the top women competing. In contrast to the men’s singles which feels more like a 500 event.,1373709239340908549,@christophclarey Shame 😞 I was looking forward to seeing all the top women competing. In contrast to the men’s sing… https://t.co/gRBQ19KmvA
That is exactly how I feel. Why are the simplest tasks so hard? I cooked (well boiled some potatoes and cabbage and put some veggie sausages in the oven!) but now I have to clean up 😞,Sun Mar 21 18:53:00 +0000 2021,@DanceLikeNo0ne That is exactly how I feel. Why are the simplest tasks so hard? I cooked (well boiled some potatoes and cabbage and put some veggie sausages in the oven!) but now I have to clean up 😞,1373709243933675522,@DanceLikeNo0ne That is exactly how I feel. Why are the simplest tasks so hard? I cooked (well boiled some potatoes… https://t.co/jnbvbQwbzK
actually I am always like this after watching or reading angst 😞,Sun Mar 21 18:53:04 +0000 2021,,1373709260274561024,"actually i'm always like this after watching or reading angst 😞"
"there is a deeply worrying smearing of boys in the British media, worse since the Sarah Everard case  “Toxic” boys are ey…",Sun Mar 21 18:53:05 +0000 2021,,1373709262636060681,"RT @MartinDaubney: There’s a deeply worrying smearing of boys in the British media, worse since the Sarah Everard case

“Toxic” boys are ey…"
First I hurt 😞 .. Then I heal 😅 .. THEN I am HELL 🤣🤣🤣🤣🥰,Sun Mar 21 18:53:06 +0000 2021,,1373709270278098946,First I hurt 😞 .. Then I heal 😅 .. THEN IM HELL 🤣🤣🤣🤣🥰
i can not stop missing you 😞,Sun Mar 21 18:53:09 +0000 2021,,1373709282944942090,@BTS_twt i can’t stop missing you 😞
STOP IT OK do not you SEE THE PURPLE LIL HAIR 😞,Sun Mar 21 18:53:13 +0000 2021,,1373709297150988290,@rosiefruity STOP IT OK DONT U SEE THE PURPLE LIL HAIR 😞
my happie gentleman googi 😞 ,Sun Mar 21 18:53:13 +0000 2021,,1373709299646627844,my happie gentleman googi 😞 https://t.co/UeX2xP4ayX
